Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
27.9,0.028904073289527037,0.05128039434069025,0.04959627634998783,-0.28065683153096926
28.0,0.026780053261712407,0.05121375264011605,0.05202319439540524,-0.3268434050000285
28.1,0.022070895012025173,0.051139495676177454,0.06062632890187389,-0.43023750407193345
28.2,0.02565438499971914,0.05107159626590362,0.05050467433443081,-0.30682921654929096
28.3,0.021269670586259205,0.050996959634255865,0.058773217168653996,-0.4188391115237271
28.4,0.02365721312692941,0.05092644872863648,0.051331428157527725,-0.3431263738928913
28.5,0.019655684255393664,0.050850356622976635,0.05930817591251935,-0.4647438256283374
28.6,0.019271556784458847,0.050774168931501454,0.05848301857184699,-0.5176640786259449
28.7,0.020219723924448704,0.050699685558385166,0.054722934760638636,-0.4921705313583303
28.8,0.02124637905528098,0.05062707087103089,0.05093556105739566,-0.45053466185130886
28.9,0.019987343492967935,0.05055307881452114,0.053088155511193225,-0.46960277503886855
29.0,0.020105097829889503,0.05047965095967251,0.051442829207052884,-0.47409134139908593
29.1,0.020756486057940712,0.05040752917928443,0.04875551445138475,-0.46441398949871804
29.2,0.02136894224666786,0.050336676764930144,0.04624540286004189,-0.4574533989146059
29.3,0.021837417919940486,0.050266896295776464,0.04421962521845302,-0.4578532203534378
29.4,0.02215303029991193,0.05019796489058897,0.04272221676340804,-0.46479056966832144
29.5,0.02558235131331077,0.05013494151366932,0.033517998601092384,-0.3137550021545429
29.6,0.02244437776260769,0.05006718109889034,0.04104648243342707,-0.48724881768772227
29.7,0.02084108569125101,0.049997449339545974,0.04516456773115721,-0.5906850258588019
29.8,0.018853615645753,0.04992543789955177,0.05183377585429771,-0.7055541811653435
29.9,0.01745741119093526,0.0498521045920639,0.057427838485106075,-0.8562307967097654
30.0,0.016669980132036896,0.049778253470860415,0.06452709311965561,-0.9394820996574397
30.1,0.01682771450220072,0.049704961000222835,0.06949424694464192,-0.9942919163575255
30.2,0.01692613288010573,0.049632157566207584,0.07346938734001701,-0.9195811571633614
30.3,0.01733236404281617,0.049560192171789426,0.07990735919941304,-0.9497055001428072
30.4,0.01836797387437991,0.04948982533787724,0.08844970788875245,-0.9716512353150881
30.5,0.020211092581144504,0.04942217936770324,0.09563230703231501,-1.124474829608348
30.6,0.022214645815018995,0.0493576977988231,0.10281249862285201,-1.2031652726352884
30.7,0.024853806849806433,0.04929765689098295,0.11068398908730553,-1.3262726694518672
30.8,0.026949873008506913,0.049241513243403465,0.1164666192769273,-1.3552291738493183
30.9,0.030252853076305194,0.04919188490712993,0.1256715308663427,-1.460435584858285
31.0,0.03377124361301689,0.0491499198626496,0.1351104815882412,-1.5331216525434743
31.1,0.03756176183110106,0.04911704044574647,0.14425652071723255,-1.6432473828981369
31.2,0.03596755449971018,0.049080522662497225,0.14537048742148573,-1.443247382898137
31.3,0.038007595997625494,0.04904912648695013,0.15100476876673546,-1.411131398057057
31.4,0.04169164309146788,0.049027447608335016,0.15991365001322333,-1.5280117198176866
31.5,0.045660711287654664,0.04901712544651922,0.169137919212854,-1.6536870587614387
31.6,0.04834515995908948,0.049015013503646836,0.17739702838526328,-1.713796228422091
31.7,0.05259995804310383,0.04902673464308897,0.18703927248941088,-1.8315769609600263
31.8,0.056773087783241714,0.049053011642827875,0.19750314429027005,-1.8608812515870174
31.9,0.06123792403998658,0.04909593423181832,0.20742474312657058,-1.9710286655595988
32.0,0.0657388189353805,0.04915672080662436,0.21886104538786047,-2.078594427551808
32.1,0.07028349494814404,0.04923661460209211,0.22875703865137337,-2.175621187194409
32.2,0.0746136497633776,0.04933563559504104,0.23845680617185067,-2.243087931363277
32.3,0.07924124041234536,0.049456137013571266,0.24871963696541946,-2.32251572833708
32.4,0.08360540405389368,0.04959772210487604,0.25950785065906146,-2.4131146689304437
32.5,0.08885173910357273,0.04976601434872852,0.27053648700613975,-2.508314242656233
32.6,0.09340103250091093,0.04995817307942883,0.28068898868456155,-2.56170427722168
32.7,0.09620926026858481,0.050164659590387635,0.28799368663415575,-2.5725647472442743
32.8,0.10179890813433998,0.05040253369618287,0.2995638900909279,-2.6635013652048123
32.9,0.10653175503452726,0.0506674378811267,0.3122094779331424,-2.7046350045109095
33.0,0.11113259745378123,0.05095915539800869,0.3226877747240459,-2.7465591222360426
33.1,0.10626627905158664,0.05121627158634713,0.3195079115619229,-2.5465591222360424
33.2,0.11245337260732106,0.051510146511993676,0.33,-2.603778592110179
33.3,0.09139443400840731,0.051676022020539905,0.3092739364170981,-2.4037785921101786
33.4,0.06600315348753719,0.0517248409478868,0.27004549378465836,-2.2037785921101785
33.5,0.04109242406322457,0.05169635659258583,0.22109201148275442,-2.0037785921101783
33.6,0.021425991815362855,0.051632602737272,0.17485413662840482,-1.8037785921101783
33.7,0.013367483205204348,0.051561081670161886,0.13055707289144272,-1.6037785921101784
33.8,0.01863104510476912,0.05149472395079327,0.10507628020990589,-1.4037785921101784
33.9,0.02041717288660713,0.051430673043775126,0.1196372348856183,-1.2037785921101785
