Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
34.4,0.007537426940518438,0.028761287725199765,0.07797545618414836,0.9862496198615973
34.5,0.009325222253047173,0.028742604017170426,0.08516902385231048,1.1682160993546915
34.5,0.008524023907704572,0.028723601587345788,0.08051906764818484,1.0317664764631234
34.6,0.010709996657390305,0.028705701487734436,0.08784732766193167,1.2125687311923166
34.6,0.00908910109448586,0.028687033701919443,0.08103714494852807,1.0664698211369559
34.7,0.011326392959515734,0.02866955718305201,0.08856512834737215,1.2429577115881716
34.7,0.014249517265154332,0.028654000242015643,0.09604957184353072,1.4168032132868795
34.8,0.00821697324860843,0.028635074814110734,0.07767811836127439,1.2168032132868796
34.8,0.009809051012104322,0.028616911763501784,0.08587852899859338,1.0168032132868796
34.9,0.012439691379004225,0.028600257410278173,0.09410016883503279,1.1245280683378032
34.9,0.009088707212285435,0.028581833130030942,0.08667916349446218,0.9245280683378032
35.0,0.011749517191361815,0.028564838233605873,0.09542298058822335,0.9182338127437839
35.0,0.014997585798760373,0.028550055439398998,0.10422896214175066,1.0616630556641231
35.1,0.011196201871345433,0.028532818175823402,0.09687883249638876,0.8616630556641232
35.1,0.007188647472296377,0.02851377928265047,0.08829958193229635,0.6616630556641232
35.2,0.009914279290564633,0.028495945418895142,0.09816336505710263,0.7703314064097663
35.2,0.0061354358661068874,0.028476638501697377,0.08863579501908259,0.5786651664488137
35.3,0.008806196406099783,0.028458367828130215,0.09900934951119386,0.6940348226042684
35.3,0.012525740714160828,0.028442113005022054,0.11112639365459234,0.8174504236292514
35.4,0.005601744090150666,0.02842277203312703,0.08297995358486768,0.6174504236292513
35.4,0.00513047431850397,0.02840334682749339,0.09440622788118741,0.5512999599215284
35.5,0.00798712269999675,0.028384894190775622,0.10601892444672663,0.6475743783206512
35.5,0.004823659232356018,0.02836547545444948,0.09983697595720613,0.5364834160786293
35.6,0.005042123359963346,0.02834615156597395,0.09202933696543106,0.4216999390421271
35.6,0.004691814019294662,0.028326784297118515,0.1047833625548554,0.5050019346376847
35.7,0.004637034698706568,0.02830744549976784,0.0973431293127843,0.3953205870084174
35.7,0.004944888439661147,0.028288220731220167,0.11238307511812379,0.47892003854934273
35.8,0.004251256766665585,0.028268878925550023,0.10445689021102011,0.3830241631422677
35.8,0.0052500745431751945,0.02824981255224073,0.11859985194489801,0.4523949973584976
35.9,0.010010458888678572,0.028232580966578352,0.13298614504099018,0.5194524829992128
35.9,0.015495596901889484,0.0282188396398293,0.14761421062553004,0.5844612427133015
36.0,0.010905912856454585,0.028202142096983993,0.1418459293197784,0.48009695784289835
36.0,0.0050844966527387025,0.028183187483987304,0.13052566818813077,0.32420455739661025
36.1,0.010485320504018028,0.028166343191504163,0.14641378943472472,0.37978332579574203
36.1,0.004376744300576488,0.028147301959882,0.13464914924489335,0.243329104754493
36.2,0.010052930959793545,0.028130314223571186,0.1511671391080196,0.2934387680629421
36.2,0.00420237791156746,0.028111314352368386,0.14030474023600514,0.22712932808511255
36.3,0.010336468853535346,0.028094543406678305,0.1574158519579404,0.27302200490576506
36.3,0.0040768632697438046,0.0280755955981282,0.14775667264397455,0.22348147530976828
36.4,0.010716151825001552,0.028059094630676813,0.16572210578552157,0.2659828330597941
36.4,0.0178595525976093,0.028047628326078756,0.18396024509940956,0.3075229421666297
36.5,0.011152683007546956,0.02803142821173521,0.1721728527264085,0.31247783125359324
36.5,0.01858984658362383,0.028020670642313773,0.19097152478842933,0.3517100479860622
36.6,0.011169652980854088,0.028004545481070422,0.17763870114381136,0.3338909430295473
36.6,0.018878822512458204,0.027994107958719153,0.19699900432539427,0.37081266794936996
36.7,0.009470286095810194,0.02797719264973527,0.14699900432539426,0.17081266794936995
36.7,0.002574882370381602,0.02795828966075647,0.16024768679214746,0.18632731566209887
36.8,0.007470835551573428,0.027940622867580204,0.1805104854641087,0.2170275617650432
36.8,0.0024779302694105027,0.027921784406649806,0.1652859582299759,0.14134268200319713
36.9,0.007476194335600689,0.02790419406472126,0.1861012785562434,0.16907919182662057
36.9,0.015923767112930528,0.0278914423976318,0.2071696512470045,0.1964605287964762
37.0,0.008224785584400571,0.027874206983506625,0.19315475616593716,0.15886188100534077
37.0,0.0027475812546853737,0.027855549809923733,0.1742306748001165,0.11220953378275166
37.1,0.007266749049354904,0.027838027528049793,0.19870256086695018,0.13776985549573875
37.1,0.002548826693477653,0.027819419786788587,0.18185171000252492,0.10339070256604271
37.2,0.010664750332971375,0.02780344546937614,0.1662197921150468,0.09848624185726186
37.2,0.0017524120309166135,0.027784828353724533,0.18914277590656278,0.11922388518465961
37.3,0.008687276638463885,0.02776799866487153,0.21229919014799908,0.13980157548764607
37.3,0.001328549288152301,0.027749423796234567,0.19704095398946025,0.10871245295979788
37.4,0.010239967968012685,0.02773337449861706,0.22066539593101617,0.12767658509486224
37.4,0.020209439217169826,0.02772467884261217,0.24450941127027898,0.14655391171909518
37.5,0.010719309360990945,0.02770893323183364,0.2265494779031154,0.11945339016011879
37.5,0.020934712755974298,0.027701003901230488,0.25083140229540446,0.13692166928637567
37.6,0.008757756996454768,0.027684399582420898,0.2270200318969554,0.09839835652177752
37.6,0.01919606234063304,0.027674840712629115,0.25172198700624915,0.1141802172310813
37.7,0.005798606511148469,0.02765726549036118,0.22519072641599125,0.07145877077444864
37.7,0.01644594528307406,0.027645407543621603,0.25029131032148744,0.08545961731316837
37.8,0.02184390794146756,0.027638528852580415,0.20029131032148745,0.01688192674711482
37.8,0.01093224487661428,0.027623105006107627,0.1960452500094072,0.028144946193255235
37.9,0.0005640470613514811,0.0276048614734247,0.2217007516068539,0.039365438517324686
37.9,0.009753234433741527,0.027588920928085237,0.20262111377312972,0.029507469749913473
38.0,0.0015071460772884257,0.027570794691865356,0.22861263092229311,0.03991525735830606
38.0,0.007930035369425822,0.027554151561687352,0.21040475495407224,0.0373471034405433
38.1,0.0034926294826003877,0.02753633276272545,0.2367082210778291,0.04717716506049392
38.1,0.014996941766845169,0.027523620746104097,0.26315758876669937,0.05699866742203941
38.2,0.018526217864047467,0.027513754248153017,0.21315758876669938,0.048863479410528494
38.2,0.00684191772157663,0.027496856155509213,0.21991404473132217,0.05779328607523372
38.3,0.01585489884591788,0.02748485693640251,0.20230694515349068,0.03415223122975103
38.3,0.004025545921338236,0.027467295674108747,0.22928766220806449,0.042084644408069104
38.4,0.013999278834852856,0.027454038060057417,0.20946082235178856,0.028277254119052003
38.4,0.002041097611801678,0.027436257373399282,0.23666993588984078,0.035338908326510876
38.5,0.012283846257399474,0.0274219906630366,0.21610448534353188,0.027782304446653937
38.5,0.0005195897233639988,0.027404184787614836,0.24351613963981333,0.03418243795526179
38.6,0.012112479076178255,0.02738988109071706,0.271018650058589,0.04055114652960633
38.6,0.024395177699950078,0.02738621376131179,0.29860563827405645,0.04688501725859911
38.7,0.013450755456666793,0.027372769408836546,0.24860563827405646,0.003697106373153139
38.7,0.0012468550784442158,0.02735511773935048,0.2466362952919506,0.008095551558619497
38.8,0.014826563386495002,0.027342650981251385,0.21826718838890746,-0.0003712947046105447
38.8,0.0024470439203852987,0.027325168812801063,0.24613426290549187,0.0033437831759906833
38.9,0.013524392591019643,0.027311889286419675,0.2231471434244799,0.007652578167745096
38.9,0.0013019480644571864,0.027294370926545793,0.25111283421755654,0.011099614390048139
39.0,0.0118450230327418,0.027280147740925374,0.2791179544105101,0.014451368264022563
39.0,0.02453751063058149,0.027276808087505156,0.30715595705058496,0.017699068935520198
39.1,0.014853807095241147,0.02726452103908962,0.25715595705058497,0.008953637614316966
39.1,0.0022678582112084272,0.02724720359502005,0.25183134441686333,0.011335979074095691
39.2,0.015959434256243566,0.02723577123152747,0.22274179214893663,0.006426881645687473
39.2,0.0032357860735032465,0.027218641266204224,0.2508470303821518,0.008171627854450443
39.3,0.009865929958055153,0.02720357815445937,0.27895228372245084,0.009758190429005522
39.3,0.022745195811809706,0.027198370224407502,0.3070509674129531,0.011174776411777443
39.4,0.017152655502108444,0.027187960960629837,0.25705096741295314,0.04779909994327088
39.4,0.004244219319628855,0.027171124903603735,0.25022367486546826,0.049798693233171584
39.5,0.01753827877319855,0.02716107830199273,0.22196168944904576,0.034637839423137674
39.5,0.004578179093654066,0.02714437101415182,0.24996754804161178,0.035543824949852594
39.6,0.015674131756050296,0.027132931456924317,0.22634497348085,0.013107536902618216
39.6,0.00269810449879065,0.027115966158461145,0.25426629034119275,0.012648246409447388
39.7,0.013647044046742586,0.027103196681933672,0.2308431380280838,-0.0021014569822416992
39.7,0.0007703202661353921,0.027086137596185538,0.25865278588993207,-0.0036178627433378625
39.8,0.012855480445384397,0.027072936431446325,0.23244696633683973,0.01524008087345051
39.8,0.0004041672635239386,0.02705592926621659,0.2601187405821063,0.013749981729566265
39.9,0.011832806052120242,0.027042198744992436,0.2343010109452217,0.004957123809254196
39.9,0.0011916211247448329,0.027025282620965232,0.2618091670016921,0.0025143614242839948
40.0,0.01411006880301974,0.0270129779877734,0.2892258577898157,-0.00028396945834761357
40.0,0.0012989750671598174,0.02699612866159705,0.26136846598079155,-0.013640955396178198
40.1,0.012631219620443826,0.026982963087449335,0.23119487764529914,-0.018958036306219884
40.1,0.0004084836556837353,0.026966139401810984,0.2582982262502102,-0.023417705028263583
40.2,0.013147152055237643,0.02695333665050062,0.28528455243229744,-0.028294476200317394
40.2,0.0013161541858048565,0.02693660940298737,0.25926232357339524,-0.026707258836302268
40.3,0.014087393336713376,0.02692445191420856,0.2859962236456804,-0.032306506190613746
40.3,0.0009305658605352706,0.026907764180909614,0.2569033971461341,-0.03984389230558337
40.4,0.01357818910240616,0.026895335076201395,0.2833595141603011,-0.04648531654553151
40.4,0.0005729935477286099,0.026878694329378606,0.252876959752463,-0.03731325891715749
40.5,0.01327622956412646,0.02686613196947463,0.2241645557632354,-0.02465080466836725
40.5,0.0008693509494537921,0.026849560191240456,0.25016190589052917,-0.03179977682586821
40.6,0.01169074699857123,0.02683614178664953,0.22556668132296206,-0.047306572104005795
40.6,0.00110903406230377,0.02681964021711734,0.25122582345835937,-0.055830314124187805
40.7,0.013297857191673298,0.026807198077864178,0.2767072374326112,-0.06495369511421081
40.7,0.025674138463384264,0.02680583549519563,0.3020050526980522,-0.07469331036751972
40.8,0.013620749695511313,0.026793633469848026,0.27490931728515666,-0.07523692598823487
40.8,0.025867126512199606,0.026792517652564567,0.2998242185684407,-0.08600573375339318
40.9,0.010271226619212283,0.02677852689918093,0.26504027833125376,-0.059344921459324004
40.9,0.007011866382879817,0.02676327653372842,0.22687430483723345,-0.06852561006353665
41.0,0.005220130311193641,0.026747554516996067,0.2511772529501996,-0.0803898633570323
41.0,0.007783784551579537,0.02673262205515404,0.22227286578978608,-0.07412796324754302
41.1,0.004417035891538439,0.02671678131163947,0.246140469971105,-0.08697964164383472
41.1,0.006771763507817199,0.026701569938920405,0.22130068783732854,-0.08162836583739216
41.2,0.005309931542560058,0.026685984816120188,0.24471222004508672,-0.09562460571877848
41.2,0.005852628024629751,0.02667056627352254,0.21994581461187762,-0.0743710159875338
41.3,0.006098940663085462,0.026655243156656686,0.24288450953569946,-0.08920279624464933
41.3,0.005330766101105702,0.026639748855264902,0.21748347276215002,-0.07087418045817359
41.4,0.006453175536163899,0.02662458338945778,0.23993002637750221,-0.08676618203936758
41.4,0.017615811207478373,0.02661554241616046,0.26212042019992365,-0.10365349098779114
41.5,0.006549979400516025,0.02660045755119228,0.23615017261166654,-0.10731826466337423
41.5,0.004884679377036966,0.02658496901967312,0.21072159023413262,-0.08480397636472921
41.6,0.0066000122971613655,0.02656995488645266,0.23212794140003815,-0.10359896401851063
41.6,0.017340321255078353,0.026560786742450583,0.2532604837481756,-0.12353009119132906
41.7,0.005993637866612713,0.026545651410871732,0.22644995509488952,-0.12199852936867295
41.7,0.0066529681821941465,0.026530732194308782,0.1982395901005647,-0.10660158701890762
41.8,0.004520130091812179,0.026515302184928712,0.21853428099246133,-0.12891053949652015
41.8,0.0069251685268211585,0.026500521383200946,0.19299975847299,-0.09845734300316587
41.9,0.004061736674342558,0.02648505810306531,0.212601762734984,-0.12226088887020775
41.9,0.005437404540216481,0.026469917286948405,0.19143979038292527,-0.11849940012620779
42.0,0.005307608486572,0.026454772511274108,0.21042122079289666,-0.14456387111286556
42.0,0.004953655726727312,0.026439573382841107,0.18746430790915325,-0.13409581285095434
42.1,0.005571501206817272,0.026424547999213774,0.20581239428440948,-0.16249246123315916
42.1,0.015022892502964152,0.02641392607318271,0.22383259859587373,-0.19245929844232837
42.2,0.0068962291459682065,0.026399323319387324,0.2032372776691255,-0.18565545796067215
42.2,0.005490989676005935,0.026384356273337357,0.17590145128483486,-0.1417363265904548
42.3,0.014296757192544468,0.026373325893645584,0.15364348811954676,-0.12157294084016299
42.3,0.0054960778975877474,0.026358411529412384,0.17037407158935478,-0.15570509552684259
42.4,0.0046305065676858475,0.026343327550718373,0.18676235553025422,-0.19175310327963396
42.4,0.0044759471856588165,0.026328239015326667,0.16717418053647617,-0.18084198396302598
42.5,0.005419765113448629,0.026313386439369157,0.18288483189794738,-0.22022745806801242
42.5,0.004231588610039763,0.026298303950181165,0.16211603453404128,-0.21530395755195755
42.6,0.011473883333504452,0.026285790821777854,0.142662743107677,-0.20132096453333267
42.6,0.003928213958569341,0.026270705067496215,0.15735253466493074,-0.24596296229828402
42.7,0.010577260646757233,0.026257799184468786,0.13879598919993047,-0.23238861061233448
42.7,0.0036415893861138217,0.02624271712369786,0.15279532624681574,-0.2811204455608733
42.8,0.006313740168800336,0.02622825483851444,0.16643494251168203,-0.3323790584755064
42.8,0.0034543406010964,0.026213196013366455,0.14829732889988345,-0.2864778285755919
42.9,0.006786654237269472,0.026198923682031274,0.16126112978070925,-0.34203400915052135
42.9,0.013746569547040961,0.026187857182978475,0.17386401798358125,-0.4003984372950927
43.0,0.006574406114871521,0.02617357076780011,0.15457561335043266,-0.341507306804296
43.0,0.013191362374761673,0.026162216454277878,0.16651942132564207,-0.40477095824674936
43.1,0.005216754229896837,0.02614762353771915,0.14491764010691205,-0.3269641223160184
43.1,0.00545495154395417,0.026133112780226973,0.12382968083513203,-0.22987168639998615
43.2,0.0038818956760527375,0.026118301813955008,0.1348720603985059,-0.3005862600895285
43.2,0.004925316042799097,0.026103720487044898,0.11901196594810902,-0.26437581571087915
43.3,0.003998853557591231,0.02608898156745583,0.12943528705917762,-0.3416157618478289
43.3,0.00918344973875252,0.02607578171426157,0.13953351248270981,-0.42268661020510095
43.4,0.004530019747992785,0.02606119354865419,0.12494923490993785,-0.44152190020697724
43.4,0.004486639064714446,0.02604662220353589,0.10852867204619213,-0.3902741538813772
43.5,0.004200075793169345,0.026032021246528852,0.11780235169846208,-0.4823953850677466
43.5,0.0045551489297026475,0.02601751435970434,0.10287610921802748,-0.43105596992728273
43.6,0.004148770761967413,0.026002954632232875,0.11166676765840014,-0.5312955961441034
43.6,0.00840390581059565,0.02598959862604145,0.1201933410367059,-0.636203741268972
