Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
13.3,0.01001922667960006,0.05873008010275922,0.02003845335920012,-0.1901582017057316
13.3,0.009217584576229973,0.05862230565870997,0.018435169152459945,-0.18452582787673402
13.4,0.010354938539329594,0.058515854648167186,0.02070987707865919,-0.19285142131463207
13.4,0.00966746711194988,0.05840956654643634,0.01933493422389976,-0.18797620684420668
13.5,0.01081558448361516,0.05830462680212493,0.02163116896723032,-0.1964853234548961
13.5,0.01006290319530169,0.05819977724529887,0.02012580639060338,-0.19159861798236588
13.6,0.011222160425940956,0.05809629797363056,0.022444320851881912,-0.20011610202255525
13.6,0.010399752993455543,0.057992833324522826,0.020799505986911087,-0.1949650729180612
13.7,0.011570512523150847,0.05789075754158553,0.023141025046301694,-0.20335479989986416
13.7,0.010689007543195347,0.05778862890028492,0.021378015086390693,-0.1980354327336324
13.8,0.011871618315888488,0.05768790508146859,0.023743236631776975,-0.20616214269679267
13.8,0.01094277793437184,0.05758707025705355,0.02188555586874368,-0.20000360444426768
13.9,0.012287793490825785,0.0574877696064285,0.02457558698165157,-0.20886672431898007
13.9,0.011470446676291898,0.05738840479587078,0.022940893352583796,-0.20287408752092118
14.0,0.012831261669181892,0.057290616265486885,0.025662523338363784,-0.2116055994355852
14.0,0.011938717351444406,0.05719267053572119,0.023877434702888813,-0.2054548551844465
14.1,0.013315762615181484,0.0570963394871618,0.026631525230362968,-0.21392411355867358
14.1,0.01470082282012923,0.05700173760471235,0.02940164564025846,-0.2234253035039565
14.2,0.013737441497722503,0.05690679810180948,0.027474882995445007,-0.21541558465219302
14.2,0.012886234945233834,0.056811667918500876,0.025772469890467668,-0.19982474579430565
14.3,0.014455552794270412,0.0567183746557848,0.028911105588540823,-0.20946759999951203
14.3,0.014228369544076858,0.056625380507039504,0.028456739088153715,-0.20755635987272225
14.4,0.015819057218994494,0.05653435592614627,0.03163811443798899,-0.21712975036862403
14.4,0.014649624749841007,0.056442722235957615,0.029299249499682014,-0.21208098318290025
14.5,0.016262279041264167,0.0563531057046717,0.03252455808252833,-0.22116852796004016
14.5,0.014986105749197422,0.05626274391686635,0.029972211498394845,-0.21513600859952675
14.6,0.013814014396439487,0.05617182676021486,0.027628028792878973,-0.21051511406006063
14.6,0.01562762005453158,0.05608301674072564,0.03125524010906316,-0.2179963436447031
14.7,0.017454769530324588,0.05599651564207541,0.034909539060649177,-0.22694636476429286
14.7,0.016212140484553095,0.05590919795716254,0.03242428096910619,-0.2195544055414198
14.8,0.018067365629362377,0.05582426797678533,0.03613473125872475,-0.22795347759799378
14.8,0.020107425065302713,0.05574214381108916,0.040214850130605426,-0.23827825477058528
14.9,0.018962800873528647,0.05565910008537476,0.037925601747057294,-0.2287579845325236
14.9,0.01785342707336703,0.05557525779950447,0.03570685414673406,-0.21499085676655993
15.0,0.01994527740272967,0.05549423361457154,0.03989055480545934,-0.2236713695960847
15.0,0.01895754286070735,0.05541247656762989,0.0379150857214147,-0.20338853515620425
15.1,0.021262506670043452,0.05533392625993548,0.042525013340086903,-0.21323701116848848
15.1,0.02358769656686197,0.055258910204979,0.04717539313372394,-0.22405588041178282
15.2,0.022534468325220935,0.055182835725529476,0.04506893665044187,-0.19920111120758693
15.2,0.020621434993772288,0.05510469363637223,0.041242869987544575,-0.1906483425171424
15.3,0.02300963480882606,0.05503005827115363,0.04601926961765212,-0.20099565453137191
15.3,0.02156655901082999,0.05495389770211162,0.04313311802165998,-0.19219968126279618
15.4,0.024187141589142213,0.05488168692536122,0.048374283178284426,-0.2028560832655919
15.4,0.022577886160489252,0.054807621809578176,0.045155772320978504,-0.19915630069071322
15.5,0.025248176156180323,0.054737712226430646,0.050496352312360646,-0.2091571274614593
15.5,0.023684008211810773,0.05466590694444164,0.047368016423621546,-0.2056616600213368
15.6,0.02660193025001815,0.054598790698688705,0.0532038605000363,-0.2156076830570688
15.6,0.024880169524942757,0.05452941790043202,0.04976033904988551,-0.21040691636890174
15.7,0.027856017125020137,0.05446500390765271,0.055712034250040274,-0.21952248634973937
15.7,0.031062026290855086,0.05440645337840706,0.06212405258171017,-0.23014874483793535
15.8,0.02940021850699941,0.05434527750638033,0.05880043701399882,-0.2222280518929154
15.8,0.02726838118248631,0.05428089911019246,0.05453676236497262,-0.21412795352087777
15.9,0.030574758113128604,0.05422241479623892,0.06114951622625721,-0.22178490926994932
15.9,0.034124018524840136,0.054170901326544264,0.06824803704968027,-0.23105614734870694
16.0,0.02649566486505945,0.054106267877114804,0.0529913297301189,-0.20834502951230127
16.0,0.030121277523837843,0.05404789642891154,0.060242555047675686,-0.2129209852877827
16.1,0.034001080029761974,0.05399700315118172,0.06800216005952395,-0.2196667043945164
16.1,0.03792253261603286,0.053954496200721326,0.07584506523206572,-0.22774833165294006
16.2,0.0363006881654761,0.05390876269458714,0.0726013763309522,-0.2171810409192534
16.2,0.03397485513655085,0.05385858991723893,0.0679497102731017,-0.2277860196134185
16.3,0.03824975761569332,0.053817506482802584,0.07649951523138664,-0.23349594811811952
16.3,0.03559300509723746,0.05377104847738466,0.07118601019447492,-0.22073746431581864
16.4,0.03996148313868961,0.05373422771094287,0.07992296627737921,-0.22576825932063627
