Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
8.0,0.012001408169337221,0.052885912530469245,0.019123668588015685,-0.17736949592755366
8.0,0.01190553321907423,0.052728786080631584,0.022557863991951435,-0.21104725685269504
8.1,0.012015621450149814,0.052573306182994585,0.017911985429165157,-0.17300451934258657
8.1,0.011891208349511172,0.05241911800431601,0.021318375204572932,-0.20725826985065665
8.2,0.012022331613749108,0.0522665592099325,0.01700063583692222,-0.16969982081640667
8.2,0.01187881232112794,0.05211522176403334,0.020380809863564955,-0.20450892248377178
8.3,0.01199620440406584,0.051965449395842696,0.016743718334881655,-0.17534947676028106
8.3,0.011850811250691401,0.05181685486169145,0.02009867736691609,-0.2106958463863782
8.4,0.012484774178809124,0.05167051417794789,0.009765351952119096,-0.11136608266346415
8.4,0.012160312692751233,0.05152504552335287,0.013101835000961189,-0.1471707412452291
8.5,0.011924561276848742,0.05138056687646862,0.016425174877553857,-0.18324279572761074
8.5,0.011906480046613798,0.05123736300715513,0.015776854320806506,-0.18554133507465514
8.6,0.011745460253946021,0.05109522175758812,0.01907696563218334,-0.22209785058151377
8.6,0.011678506373274786,0.05095425421539356,0.0223643295885973,-0.2588953713757329
8.7,0.011670221253851736,0.05081452104367615,0.0204426655470471,-0.2370905007442778
8.7,0.011756242550841066,0.050676129591111035,0.016679568886172887,-0.19534466949060708
8.8,0.011632590080551022,0.05053878376908943,0.019944056504339367,-0.2327114193896676
8.8,0.01160127658087289,0.05040258978107898,0.023197548039291353,-0.27027947682585257
8.9,0.011567455718200137,0.0502675279040465,0.02112432317224568,-0.2369540799718035
8.9,0.011655255825399105,0.05013374006789408,0.016784242443503305,-0.18680734655082193
9.0,0.011548687710044634,0.0500009569280811,0.020022432308743024,-0.22480534271413205
9.0,0.011597838570975497,0.04986936484657147,0.017361441217542642,-0.19075282072445732
9.1,0.01151252627766515,0.04973877492384319,0.020588759037703085,-0.22900337303713977
9.1,0.011559566046973712,0.04960934204297818,0.017904884634554308,-0.20231602549958488
9.2,0.011491216565292445,0.04948090369201844,0.021122677076629893,-0.24077554440477877
9.2,0.011529569015878153,0.049353581203725023,0.018231755869810733,-0.2112713734486214
9.3,0.01147178616847812,0.04922723821726103,0.021442246522771945,-0.24988771183523256
9.3,0.011502438018649688,0.049101972445910275,0.024646487117020558,-0.28858541541577604
9.4,0.011452396109115671,0.04897766844716513,0.021599971986052093,-0.25581227401244055
9.4,0.011520396300339793,0.04885446062684108,0.01705032905285896,-0.21919650608384808
9.5,0.01142838594385349,0.048732135392064196,0.020253207121754515,-0.25796409402748355
9.5,0.011502007355091479,0.04861088620380789,0.01706540205126371,-0.2316070222437318
9.6,0.01140800640943657,0.04849049194537495,0.020266723058621833,-0.27037651952172076
9.6,0.011442575755236916,0.04837109933018655,0.01766957645340797,-0.2486930204249258
9.7,0.011362604255410594,0.04825255518774945,0.020870855612102168,-0.28741441090010833
9.7,0.011384321784491216,0.04813497215663186,0.01809683467998591,-0.26156529487385627
9.8,0.011313902671693474,0.048018226242109524,0.0213004619938539,-0.30018336543946983
9.8,0.011327332498260307,0.047902407617691996,0.018349325801162955,-0.2703451952585253
9.9,0.01126195985149443,0.04778740994654934,0.021557719698229196,-0.308805744658729
9.9,0.011284566112781537,0.047673327658351514,0.02476521281056403,-0.3471903793534999
10.0,0.01120671932006037,0.0475600298919856,0.02162683758102708,-0.3139844911906027
10.0,0.011249326344665776,0.04744764902317053,0.017072098460608504,-0.26825776828849446
10.1,0.011142771453278756,0.04733599815150493,0.02029816071860175,-0.30624163372390034
10.1,0.011125301163211828,0.04722517228408511,0.0235253791473788,-0.3441013093001529
10.2,0.011091414818416403,0.04711514209286693,0.020190501184586356,-0.30225212475049745
10.2,0.011194864553307881,0.04700605706286577,0.016202193532572615,-0.25694534391716634
10.3,0.011060585901251802,0.04689763082488346,0.01945473878320046,-0.2942608521741102
10.3,0.011131421959922137,0.04679009120670769,0.01645081980550852,-0.2540886647270789
10.4,0.011003037264295275,0.04668319943511506,0.019719163241061904,-0.2910081871972337
10.4,0.011036928048226683,0.0465771322361225,0.017345135463805485,-0.25976303210456836
10.5,0.01093188835473554,0.046471722617245984,0.02063023459946012,-0.2962534912454997
10.5,0.010920278141379662,0.04636706764939056,0.023920520128112535,-0.33253791731920296
10.6,0.01086755386076208,0.046263112440274895,0.02135619922480962,-0.29993948295073347
10.6,0.010925413533270145,0.04615997155567804,0.017171276124452472,-0.2546417767091721
10.7,0.0108075746148845,0.04605744087455566,0.02049708090041656,-0.29015989101562867
10.7,0.010871472015989867,0.04595571329461994,0.01738199473826933,-0.24967737803726203
10.8,0.010757203010019952,0.0458545841324762,0.020731036732955652,-0.28466232224196236
10.8,0.01074126611055981,0.045754153590015265,0.024088154782042716,-0.3193959408099273
10.9,0.01069367050753387,0.045654379303899775,0.021554956532320445,-0.28684293491581225
10.9,0.010755544778070308,0.045555371671497154,0.017451788637734722,-0.2430764403099517
11.0,0.010633538025621884,0.0454569244511899,0.020851996093654963,-0.2769230410561727
11.0,0.01069440776954136,0.045359226489538794,0.017877676753193156,-0.24123360054935294
11.1,0.010580795113946379,0.04526208382568036,0.021305738176268667,-0.2744813396332014
11.1,0.010610346573054345,0.04516564142881243,0.01874816833076744,-0.24302223640834614
11.2,0.010519162054543053,0.04506976453359798,0.022205257319338874,-0.2756575145064298
11.2,0.010535602347414073,0.04497455920073221,0.02567386894644529,-0.30800387032280385
11.3,0.010463237827938437,0.044879925619520526,0.022937977225976715,-0.27548736652159167
11.3,0.010499572377405089,0.04478596981401938,0.026438026053324563,-0.3072016938459803
11.4,0.010406874967306825,0.044692551384432164,0.022199640376460918,-0.2625248148042887
11.4,0.010414084954649131,0.044599766689914576,0.02573404754379834,-0.29358903682734855
11.5,0.01037959990655497,0.04450756626414625,0.020579307601659394,-0.24243756856179147
11.5,0.010326197554767913,0.04441592455783994,0.024150177224267075,-0.2728399875245717
11.6,0.010288397434477623,0.044324851218837356,0.021324986236242835,-0.2535562972561336
11.6,0.010439041051064284,0.04423453003472695,0.016962588340807185,-0.21171317293480552
11.7,0.010247064340639864,0.044144608666821857,0.02059043717263908,-0.24111566720896954
11.7,0.010327701640826643,0.044055355134194354,0.01807643513955521,-0.2075572764202302
11.8,0.01016743454996734,0.04396652337081332,0.021742145949802352,-0.2363040443280554
11.8,0.010210186416264446,0.04387830892327112,0.01953152336097992,-0.20907656175096895
11.9,0.010093651502637817,0.04379054944846506,0.02323573838747814,-0.23717362968790096
11.9,0.010122114349343493,0.043703381096031294,0.020659530729414278,-0.20945186768359966
12.0,0.010038255620040713,0.043616689070666015,0.024403496083047038,-0.23690185848883621
12.0,0.010088232245435693,0.04353059712151079,0.028164889103130215,-0.2640521809299955
12.1,0.009991844369441522,0.04344495871680942,0.02529144611877776,-0.2350835480635698
12.1,0.010068581853443006,0.04335993437007622,0.029094409953607264,-0.2615937026526654
12.2,0.00997443512023039,0.043275355099387694,0.025689269166081143,-0.23490798471368188
12.2,0.010008310919822115,0.04319133762191525,0.02086983784518789,-0.188492166587442
12.3,0.009904055657824934,0.04310774596986636,0.024741515689692795,-0.21401856883469847
12.3,0.009945391347493572,0.04302471225258079,0.028632490149277358,-0.23925610118128166
12.4,0.00980125675928541,0.042942058094172696,0.025813960163251777,-0.2095064105429716
12.4,0.009819325135041463,0.042859929704816224,0.021905351247224786,-0.17804685431749825
12.5,0.009735294568511346,0.042778228069143526,0.025866615051927264,-0.20233631252277182
12.5,0.00982617041494441,0.04269710884882969,0.03338451724300776,-0.24742998983953352
12.6,0.009710240084136899,0.04261637756253535,0.030408661574749498,-0.22247233824567453
12.6,0.009676099217417964,0.04253610472343109,0.02619796568697084,-0.18583691428137525
12.7,0.00962144365246562,0.042456267378541995,0.030764898790457903,-0.2112646092203368
12.7,0.009595631624934074,0.042376886992338304,0.02717893178050403,-0.17313934851569854
12.8,0.00957668927350606,0.042297965137744885,0.03180688673570141,-0.1978412626882131
12.8,0.00977323559281924,0.04221968999260707,0.036462315224099755,-0.22222414862293616
12.9,0.009575361815295726,0.042141703544902924,0.03620287904546232,-0.20364131111009398
12.9,0.00985799857831562,0.04206443178851839,0.041450150788695204,-0.22949350457845635
13.0,0.00954998212928916,0.04198734130594363,0.03706365674525043,-0.19624432013077348
13.0,0.009862345807518082,0.04191098189201605,0.04238821811368774,-0.2212827806138994
13.1,0.009438708900475639,0.041834695405103435,0.03541189139299378,-0.1930571861983214
13.1,0.009633616934178095,0.041759023371044236,0.04081423289412049,-0.21731441588998487
13.2,0.009393796194765476,0.041683582858878875,0.03693035172128254,-0.19804834373719923
13.2,0.009750684010357053,0.04160888963266518,0.030065829001024745,-0.16514471778665682
13.3,0.009370035098339217,0.04153429669080988,0.036159393426527596,-0.19003893675748687
13.3,0.009529804104049699,0.0414602688056565,0.03257620929103827,-0.16146847043171242
13.4,0.009270083243223667,0.04138644357439451,0.0387664505902011,-0.18551457110532757
