Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
11.2,0.009157451810590965,0.035412643601063706,0.12386765623342633,-1.4305988138209005
11.3,0.010081672667045754,0.03518847571669187,0.13375505266100973,-1.3998413946427184
11.4,0.00948071497774409,0.0349629690435432,0.1300629867230484,-1.3335697515364244
11.5,0.00870052843968934,0.03473459999481404,0.12868026682768943,-1.230004869671268
11.6,0.008428404828576971,0.03450782245027751,0.1357998085037633,-1.1117411538323128
11.7,0.008179101936035903,0.03428279065101049,0.14474424476909556,-0.988085663963806
11.8,0.007757855847027816,0.03405800306792589,0.1519030720507351,-0.8657620942506731
11.9,0.007241607997952129,0.03383265521019502,0.15802224022118766,-0.7491497175621211
12.0,0.007282595464822517,0.03361140471231691,0.17486767476783807,-0.6635484927554618
12.1,0.0068197850328369424,0.0333899863678584,0.18696761976339016,-0.540418677945146
12.2,0.005958964608695568,0.03316514192720953,0.1934799983899864,-0.4362353470475617
12.3,0.005023148580455457,0.03293634523333347,0.19913849778675924,-0.35262951428582523
12.4,0.003892457315941313,0.032702120330773854,0.1999264521785574,-0.29027586787692444
12.5,0.0028530395816605257,0.03246332768478095,0.20052196700940356,-0.24305159814208047
12.6,0.002129031326538588,0.03222257930098538,0.20823277036142923,-0.20667553648582115
12.7,0.0016757916967680604,0.031982053414338,0.22079497474486925,-0.17671890206390137
12.8,0.00146373654311903,0.0317436290637816,0.23213717603068026,-0.14771825405824768
12.9,0.00115796941519767,0.03150653092697087,0.2399652587324224,-0.1321678162100557
13.0,0.0007352748279785199,0.03126982895697863,0.24497897422693807,-0.12337225183511893
13.1,0.0008078636152032502,0.03103729487040019,0.25327638305430034,-0.11774635535431391
13.2,0.0007834178346476592,0.030808098832250552,0.26017031292793924,-0.11409028092215678
13.3,0.0008687653344939412,0.03058299106159073,0.2682260446060653,-0.11453873380504793
13.4,0.0031293010002417573,0.030378112777550814,0.29667552364095506,-0.009814077206702132
13.5,0.002603000782154299,0.030172371207214544,0.2960297555985433,-0.022747643046397523
13.6,0.0016373106676724196,0.029962554585600265,0.28589259023498625,-0.04132682901685815
13.7,0.0015949185236511555,0.02975549154865173,0.2871950188525737,-0.05606821883433276
13.8,0.0014744395418037786,0.029550556389181817,0.29623467247050556,-0.06552500328424331
13.9,0.0018607285139540367,0.029351348994396002,0.31046283834997035,-0.029755574288748074
14.0,0.0016196941197254193,0.029153265745291212,0.3117532089302022,-0.028917607752132927
14.1,0.0013394084237398857,0.028956004345847584,0.3112022485336879,-0.03641120626220068
14.2,0.0011655923095134108,0.02876029721883115,0.31419296945742015,-0.04198400402076418
14.3,0.0011451707403016614,0.028567184446254022,0.32136614438850686,-0.04196385498397938
14.4,0.0008643588983800257,0.028374803713282677,0.322630018712054,-0.040635916548738674
14.5,0.0006124367152149787,0.028183339113296006,0.3235099963243712,-0.03679453585419575
14.6,0.00044012224357465414,0.02799331707994175,0.3252510503663884,-0.03101380642410377
14.7,0.00036877458939580396,0.027805395022182936,0.3277753658012948,-0.024974438836848883
14.8,0.0003161225064112174,0.027619656694373666,0.32916194831005546,-0.016376873791747414
14.9,0.0004855705647587279,0.027437548733772223,0.33,-0.010720709408157579
15.0,0.0002726461710902388,0.02725644938335434,0.33,-0.0014669818523905319
15.1,8.683092314866522e-05,0.027076518135273505,0.3278327388808075,0.007706470176680138
15.2,0.00018374586792765214,0.0268995920019357,0.32543001515044667,0.015613923408967131
15.3,0.00019559442916764272,0.026725056070087544,0.32586397281446966,0.024934012248250276
15.4,0.00023425323907727013,0.026553037869886182,0.32328325413782694,0.028978015546569327
15.5,0.00029508972288289884,0.02638363175280874,0.3201032920463499,0.032003719362025354
15.6,0.0003081264075506473,0.026216481077518623,0.3208525179918274,0.04720842294838888
15.7,0.00032008107758265975,0.026051535854589095,0.31487581306641405,0.05327012819704371
15.8,0.0007438380578805244,0.02589136055207828,0.3167821794358129,0.06593526405833752
15.9,0.0010303525850423351,0.0257350020114051,0.3147233847546017,0.09457418819893046
16.0,0.0008993889141782462,0.025579779429547433,0.3025924793759608,0.09876329751668078
16.1,0.001055747790637838,0.025427456251666005,0.2973090592430929,0.10396943266224412
16.2,0.001171830760493923,0.025277730168387164,0.2898874012801829,0.1058288430373693
16.3,0.0011928449333168034,0.025129970136270167,0.28761470477493656,0.12063224849398418
16.4,0.0012811482933236522,0.024984550490886347,0.27844729824038666,0.12679746734103042
16.5,0.0013333216180458432,0.02484120970983883,0.27451300262326683,0.14952787602221546
16.6,0.001437329722184895,0.02470022248099754,0.266939027667678,0.15787989817853798
16.7,0.0014997193693973901,0.024561297312664605,0.2596551857771535,0.17082764689754315
16.8,0.001588100145399339,0.024424552091430886,0.2546772739942896,0.18378941101143428
16.9,0.0016423150191196415,0.024289745954908334,0.2472820108570705,0.200518545585831
17.0,0.0016300783227720939,0.024156453792366354,0.23722548406352553,0.21311383048478644
17.1,0.0017201815997767175,0.024025247522234252,0.22297990713154212,0.2249539507829572
17.2,0.0015785768545349213,0.023894743623003444,0.21946442388968904,0.2473948899014084
17.3,0.0015774480812128825,0.023765741914669396,0.20904541349779748,0.2768367599748482
17.4,0.0016571197533860494,0.023638680867765466,0.19788278878217896,0.3091994205079012
17.5,0.0016828234821893674,0.023513218825562177,0.19408814554528775,0.33732300758292266
17.6,0.0019213750239390648,0.023390537894871135,0.1901098212075316,0.37882479992929474
17.7,0.0018749412370926335,0.02326898085160685,0.17932642589784323,0.414259556258615
17.8,0.0021087128766041565,0.02315010294163492,0.17549782894033647,0.4660423982981449
17.9,0.001839323949327846,0.023031048310392987,0.16002284586857055,0.5258220538188152
18.0,0.0018763999299695826,0.0229135224860573,0.14745686318771106,0.6011355167906204
18.1,0.002074219364070863,0.02279838821466511,0.13961290682713395,0.6787597613388511
18.2,0.002443226924191021,0.022686546669113055,0.13473189056870657,0.7721010867476655
18.3,0.0033235183500741425,0.02258073777119481,0.13545880754433187,0.86418514849577
18.4,0.0033960252518728164,0.022476473029241974,0.1233632793018345,0.9781113965173347
18.5,0.00416142967044675,0.022377472794870106,0.12154958054839807,1.0833529215345796
18.6,0.005523275964694096,0.022286858833417546,0.12425049216785607,1.2029520443573616
18.7,0.0073525413065121245,0.022206996172845862,0.1326499200002579,1.3104338310357329
18.8,0.007994176044957117,0.022131396065782624,0.1313641756077128,1.3750971561457384
18.9,0.006152430793154177,0.02204685127598036,0.11642242722367396,1.3450982814863497
19.0,0.005265821724276398,0.021958530067813495,0.10989404320133667,1.3084777945946642
19.1,0.005307949345514017,0.021871354252513502,0.1127025781547343,1.2655396780816035
19.2,0.00529573157182785,0.02178502288438493,0.1167713340717818,1.192623385017507
19.3,0.005305321790777481,0.02169963583208645,0.12281584946294109,1.1033076546068443
19.4,0.005871511736374047,0.02161804756355185,0.1387380687242908,1.0014287498658894
19.5,0.005572407206824854,0.021535762228389148,0.14431129258561587,0.8972225570219555
19.6,0.005053379817698679,0.0214516684405795,0.14762766115766854,0.7964079799052128
19.7,0.004871103557921976,0.021367503136606618,0.15716934025219445,0.7020859783776369
19.8,0.005022321701915072,0.021284951715219286,0.1710130065870859,0.6143700282259017
19.9,0.004444259137303023,0.021200325119350362,0.17561911523248383,0.5218669525846997
20.0,0.003787960004663987,0.02111326329377693,0.18099739516034843,0.44010818134326896
20.1,0.0032110382199104855,0.021024197497389534,0.18610137372339475,0.3868358461078246
20.2,0.0025363735409423124,0.020932673616417024,0.18936947493760992,0.32492188380032433
20.3,0.0019353092320894816,0.020839090540632158,0.19582796130636393,0.2598686437817441
20.4,0.001345604179423167,0.020743534234939957,0.20424809250901574,0.20462199323332886
20.5,0.0007980772074720778,0.020646239322610848,0.21153160750467398,0.17642954121793697
20.6,0.0008374013730932157,0.02055007991508892,0.22270652243939704,0.1327796729676028
20.7,0.0009017180263675893,0.020455160292438095,0.2284144529412652,0.11229320643394218
20.8,0.0016529624695965687,0.020364765110597507,0.23850169370545296,0.09204905930077491
20.9,0.0019285916762079797,0.020276553754452104,0.24394873616805252,0.0901585081044503
21.0,0.002122642991956251,0.02019010656034498,0.24954736484104137,0.11423317760155674
21.1,0.002046876944983122,0.02010411969013,0.2532534008546176,0.13421948423908406
21.2,0.002208814393735433,0.02001970787269417,0.2632270233468709,0.12695676191674932
21.3,0.002060319585883134,0.019935391495760787,0.2690464351884954,0.1338782935479567
21.4,0.0017159433137668794,0.01985025388743371,0.2710239771185123,0.13756124533532874
21.5,0.001392573131117921,0.01976440420949736,0.27363004736278973,0.1386289207855001
21.6,0.0013676443397549782,0.01967923402491522,0.2809492546470159,0.13258359578286358
21.7,0.0011867774016543456,0.01959401533079881,0.28353011092548464,0.12843406513696637
21.8,0.0011573631505632036,0.019509443531806902,0.2886404299509505,0.14200279142362585
21.9,0.0008846491644826524,0.019424398808668433,0.29065317608226277,0.15372425252549818
22.0,0.0003543409895206295,0.01933771672767231,0.28972268054650746,0.15335734436259635
22.1,0.00019632724716335366,0.01925110410558856,0.2902640071440192,0.14807945254876734
22.2,0.00040247486998257567,0.019166200370293037,0.2920816641666713,0.14226626340315585
22.3,0.000585137074386413,0.019082877216499733,0.2944508132971677,0.13624614560111015
22.4,0.001166980053395242,0.019002895532735875,0.3008231297795781,0.1650830890915545
22.5,0.0011604494867154585,0.018923595772531342,0.29778588601921124,0.15820240490139575
22.6,0.0012376082306208114,0.018845339190487493,0.2958037474293746,0.14921315007663935
22.7,0.0012576552950086797,0.018767860406806967,0.29192009089811166,0.14022318735707157
22.8,0.0012399851336968026,0.01869098376087227,0.2901330758479642,0.1224919189724629
22.9,0.0010897452970379097,0.01861412245753675,0.2884156657602522,0.10594971990332029
23.0,0.0008980586747135116,0.018537096093263605,0.2863055984105462,0.10146315493518086
23.1,0.0006930559775668955,0.018459849166355825,0.28298534733346725,0.09686993942889113
23.2,0.00048081136956489625,0.01838235331378345,0.28086906220464936,0.10218940911585792
23.3,0.00035094405542825775,0.018304965291215402,0.2771826330007265,0.1058880487355022
23.4,0.0003245181113872404,0.01822812577335289,0.27176418617055614,0.1116071133465782
23.5,0.00026270686338506844,0.018151677182246643,0.2710337303193525,0.1399208771458464
23.6,0.00035246363026264537,0.018076256785839934,0.26726498831373824,0.14392330032018458
23.7,0.0002664585652361025,0.018001109957904896,0.2587789591500324,0.1520938703832934
23.8,0.00027014882941138826,0.017926610121230552,0.2530894691699605,0.1526990499690239
23.9,0.00031547583517888044,0.01785292336689561,0.2486667187598332,0.159418628188577
24.0,0.0003410329951374465,0.017779957157013287,0.24335358081659206,0.1753219778886976
24.1,0.0006086960509095022,0.017708707110929867,0.2381880450847011,0.1937253179427544
24.2,0.0005969681196139605,0.01763799744567649,0.2259613610573202,0.221103688456309
24.3,0.0009430482587515396,0.017569293951080093,0.21809211370745868,0.2659195805189577
24.4,0.001178839916152923,0.01750211995913367,0.21072148362254692,0.27493680320736996
24.5,0.0014552610328960487,0.01743662257576127,0.20864121398691554,0.307121716393303
24.6,0.0014961311052703703,0.017371823829946266,0.19736244267513914,0.3400802535463081
24.7,0.0016389674194415447,0.01730812805500495,0.18810477619427687,0.35586070307388673
24.8,0.0016343330897960508,0.017244927268854914,0.1766401878090387,0.3703683952134482
24.9,0.0015005395917351684,0.017181696796256037,0.17152236529908743,0.4236590697252695
25.0,0.00166525614312733,0.01711963103364352,0.1674095940389019,0.4664237629130423
25.1,0.0018506528099147407,0.017058798451078865,0.16254601250901796,0.5245204244647024
25.2,0.0018945811104115469,0.016998622985441296,0.15133541454928515,0.6004087935608572
25.3,0.001920842995513222,0.01693902701710166,0.13892815930764543,0.6773121353425838
25.4,0.0025728379982182703,0.016882467217814716,0.1379574539433675,0.7714354564722421
25.5,0.0025222745885360976,0.016826152736915585,0.12453770768159406,0.8619417142197876
25.6,0.002668084970516363,0.01677084778470309,0.11450079456599846,0.9638987271388914
25.7,0.003583576187901359,0.016719535443859505,0.11687395804493642,1.0743037935882682
25.8,0.004272957052807198,0.0166712928919562,0.11469452902250322,1.1769238710476428
25.9,0.004438629515191289,0.01662406253142815,0.10446689456986838,1.2721007344683974
26.0,0.0059655774656762585,0.016583068358098335,0.1128023087880643,1.3510239645877058
26.1,0.00734580213297336,0.016547676533480996,0.11557635925579804,1.4127203647458826
26.2,0.009090524550768295,0.01651921412133324,0.12508887823274142,1.4314970993996436
26.3,0.011023585528750837,0.0164983181951257,0.1509187658744826,1.3868538201688734
26.4,0.009999438233322916,0.016473701225573418,0.14343860577452702,1.3202609176784377
26.5,0.00800189241475783,0.016441732135721285,0.12665643827921744,1.2224257829045253
26.6,0.007655608732001421,0.016408701596609558,0.13028409860575305,1.1123652552107233
26.7,0.007765447650140671,0.016376329858982335,0.14287425878262222,0.9959257533470549
26.8,0.007960075364678056,0.016344925924302093,0.15969511375884382,0.8770334055688959
26.9,0.007176362493828739,0.0163108420453784,0.16010532605862643,0.7678275588617695
27.0,0.006556274678724961,0.0162747140180945,0.16238141492201855,0.6659542714541022
27.1,0.006152091070070182,0.016237361165887768,0.16978403446574608,0.5727462232548801
27.2,0.006071081698052313,0.016199985138432488,0.1881810173657919,0.4845184088077342
27.3,0.005425552954875578,0.016160518353877336,0.1958490673439223,0.39419612117927544
27.4,0.004780159269215104,0.016118984196634042,0.20264224564105332,0.354109186999033
27.5,0.004232476206674913,0.01607576053121601,0.2122545798828578,0.2877550456023783
27.6,0.003457089645931371,0.016030040709167876,0.21874126798219296,0.23099111359974533
27.7,0.002503865377470078,0.015981209751291713,0.2202174346643671,0.18978624974239336
27.8,0.001816789081930649,0.0159302585978048,0.22587162029148147,0.1655128071601102
27.9,0.0014749266699004852,0.015878447372256757,0.23763502115251645,0.14272916920284667
28.0,0.0010935985673395595,0.015825644340810626,0.24562042617088328,0.12007043191083587
28.1,0.0011829926039226767,0.015773535259896432,0.2568650982449061,0.09720503548800544
28.2,0.0007230072279625956,0.015720164593116526,0.2606865794951424,0.08837913280971171
28.3,0.0005774529885861257,0.015666656778259527,0.2657854190967457,0.08841800354436291
28.4,0.0007657243404593923,0.015614188706295442,0.27403096213850664,0.08514435373575352
28.5,0.0008946206109793519,0.015562541098943455,0.2818080808456819,0.07975505350533109
28.6,0.0008323330044427352,0.01551103687483681,0.287221902750526,0.07109026121010498
28.7,0.0008743101884308175,0.015460037827148984,0.2935633707383994,0.06978045273527551
28.8,0.0008713360517950312,0.015409382612651228,0.29959556166282025,0.06342751013371387
28.9,0.0010711862442071734,0.01535976947642824,0.3073106531948354,0.06677503425326703
29.0,0.0007631049785219483,0.01530943615057339,0.3094314297366048,0.058074478387594455
29.1,0.0005148219545338039,0.015258595551961568,0.311325511716336,0.04712685416459884
29.2,0.0005214628903048719,0.015208125919558635,0.3156906655227444,0.03946865149956903
29.3,0.0005444807068018422,0.015158079348866633,0.31965582084399125,0.02402717510966334
29.4,0.0010084033077843559,0.015109951199067032,0.32720548521062703,0.016465141104107236
29.5,0.0010045276222803994,0.015062136203891484,0.3296649617866631,0.022444212420073835
29.6,0.0009331029867484451,0.015014402983563298,0.33,0.006997648626198319
29.7,0.0006211342330011348,0.014965940799217972,0.3289585057747359,0.007616276746889779
29.8,0.0004713470485958469,0.014917301222873604,0.32743442923216154,0.005176829384534944
29.9,0.0004201264739625606,0.01486881568859631,0.32760676637446984,0.0017158274321770338
30.0,0.00037024881114546785,0.01482048713233814,0.32798780178941866,-0.002364637596664803
30.1,0.00032156889111740274,0.014772317968746047,0.32758044393513747,-0.006872504532854132
30.2,0.0002820306941206857,0.014724336885055233,0.3264314818878708,-0.01162095061638161
30.3,0.00025713949308731683,0.014676590359009136,0.32478359840238824,-0.01654985009631008
30.4,0.00024458258449739365,0.014629116649224557,0.322708732375163,-0.021484313205412515
30.5,0.00024402641191392053,0.014581952418938292,0.3201788097025186,-0.02668114383074503
30.6,0.00025796355333715593,0.014535141997808877,0.3171648423627721,-0.03426435106851981
30.7,0.0002897900460929732,0.014488740199920552,0.31367579665689205,-0.043243901872840294
30.8,0.0003321282180450309,0.014442777174005373,0.3097330156276983,-0.052365125867282
30.9,0.00038136938696023236,0.014397270999937265,0.30534672291735615,-0.06149879046340413
31.0,0.000322667169482683,0.01435186905209709,0.3030604408973877,-0.07366441684809841
31.1,0.00047714314403947715,0.014307255785511697,0.29608822555143854,-0.08251724531209276
31.2,0.0007155062620786492,0.014263692485757104,0.29772597179123444,-0.10298082997588102
31.3,0.0006365720608924593,0.014220155359799069,0.28616342147367957,-0.10074144336667835
31.4,0.0007843352969331535,0.014177366123930068,0.2847691934167211,-0.1239220521421898
31.5,0.0008414327152114768,0.014135029827394454,0.2721851819774741,-0.1329957355791366
31.6,0.0008914358448099919,0.01409311971985463,0.2655940373267909,-0.135598723169966
31.7,0.000989495483117346,0.014051783365795522,0.2580742179525282,-0.15292462093101133
31.8,0.0010284203451965523,0.014010829394032632,0.24928778934510154,-0.1547918767357049
31.9,0.0009273981369691224,0.01396981550294466,0.2434431574378615,-0.156039673334364
32.0,0.0008750760021899529,0.013928894442004802,0.23705088600456498,-0.1924249466542921
32.1,0.0009283206269178648,0.01388839421205126,0.22594066590716674,-0.20246149111332337
32.2,0.001070605459640805,0.013848587414683526,0.21400982029134052,-0.2271965740320431
32.3,0.0009150310490909911,0.013808545444511414,0.20733574958581286,-0.25171554835501786
32.4,0.0009555560923541315,0.013768875724288705,0.19734230041245637,-0.2703130921447639
32.5,0.0010120379944065887,0.01372962391588907,0.18694423380944591,-0.294777974808058
32.6,0.0009851005846027482,0.013690530286038498,0.17762411600999756,-0.32608487320735025
32.7,0.0009249526607351444,0.013651491822352558,0.1687708770069815,-0.36450228102493976
32.8,0.0004806179465288837,0.013611336719072607,0.1640587163933831,-0.4102406910294207
32.9,0.0007069948011621265,0.013572113795309962,0.15139552482674531,-0.4889423096666027
33.0,0.0004251523190586287,0.0135322745181092,0.14527989977255626,-0.5669585799169146
33.1,0.0007975808394047004,0.013493801123309489,0.144765261523743,-0.646040843352577
33.2,0.0010925481381687991,0.013456447951667498,0.13815359504066874,-0.7352054298924302
33.3,0.001316209587885358,0.013419990779403887,0.12856590211831356,-0.8447611027817904
